direction,gap_time,gap_edge,gap_far_edge,outcome,sl,tp1,tp2,gap_time_thai
1,2017-02-24 13:30:00,1258.648,1258.439,sl_too_tight,,,,2017-02-24 20:30:00
-1,2017-02-24 14:15:00,1258.879,1258.888,against_bias,,,,2017-02-24 21:15:00
-1,2017-02-24 14:30:00,1257.679,1258.051,against_bias,,,,2017-02-24 21:30:00
-1,2017-02-24 14:45:00,1254.301,1256.838,against_bias,,,,2017-02-24 21:45:00
1,2017-02-24 15:15:00,1255.111,1254.301,signal,1252.0098928571429,1261.3132142857146,1267.515428571429,2017-02-24 22:15:00
1,2017-02-24 15:30:00,1256.188,1256.008,sl_too_tight,,,,2017-02-24 22:30:00
-1,2017-02-27 07:45:00,1256.49,1256.548,against_bias,,,,2017-02-27 14:45:00
-1,2017-02-27 08:15:00,1254.7,1255.588,against_bias,,,,2017-02-27 15:15:00
-1,2017-02-27 11:30:00,1255.679,1255.768,sl_too_tight,,,,2017-02-27 18:30:00
-1,2017-02-27 12:00:00,1255.129,1255.219,sl_too_tight,,,,2017-02-27 19:00:00
1,2017-02-27 13:00:00,1255.372,1255.119,against_bias,,,,2017-02-27 20:00:00
-1,2017-02-28 08:15:00,1252.558,1252.621,sl_too_tight,,,,2017-02-28 15:15:00
1,2017-02-28 09:15:00,1252.592,1252.329,against_bias,,,,2017-02-28 16:15:00
-1,2017-02-28 09:45:00,1251.348,1252.592,sl_too_tight,,,,2017-02-28 16:45:00
1,2017-02-28 10:45:00,1251.738,1251.709,against_bias,,,,2017-02-28 17:45:00
1,2017-02-28 11:15:00,1253.158,1252.328,against_bias,,,,2017-02-28 18:15:00
-1,2017-02-28 11:45:00,1252.848,1253.158,price_inside_zone,,,,2017-02-28 18:45:00
1,2017-02-28 12:15:00,1253.578,1252.848,against_bias,,,,2017-02-28 19:15:00
1,2017-02-28 13:45:00,1255.132,1254.692,against_bias,,,,2017-02-28 20:45:00
1,2017-02-28 15:15:00,1256.912,1256.498,against_bias,,,,2017-02-28 22:15:00
1,2017-03-01 07:45:00,1243.649,1243.559,against_bias,,,,2017-03-01 14:45:00
1,2017-03-01 08:45:00,1245.688,1245.659,against_bias,,,,2017-03-01 15:45:00
-1,2017-03-01 09:15:00,1245.498,1245.688,sl_too_tight,,,,2017-03-01 16:15:00
1,2017-03-01 10:30:00,1245.029,1244.938,against_bias,,,,2017-03-01 17:30:00
-1,2017-03-01 12:15:00,1242.262,1243.158,sl_too_tight,,,,2017-03-01 19:15:00
-1,2017-03-01 14:00:00,1238.532,1240.731,no_room,,,,2017-03-01 21:00:00
1,2017-03-01 14:30:00,1238.571,1238.532,against_bias,,,,2017-03-01 21:30:00
1,2017-03-01 14:45:00,1240.132,1239.499,against_bias,,,,2017-03-01 21:45:00
1,2017-03-01 15:45:00,1243.569,1241.996,against_bias,,,,2017-03-01 22:45:00
1,2017-03-02 07:30:00,1245.518,1245.078,sl_too_tight,,,,2017-03-02 14:30:00
-1,2017-03-02 08:15:00,1245.372,1245.432,against_bias,,,,2017-03-02 15:15:00
-1,2017-03-02 09:30:00,1244.338,1244.488,against_bias,,,,2017-03-02 16:30:00
-1,2017-03-02 11:30:00,1242.679,1243.029,against_bias,,,,2017-03-02 18:30:00
-1,2017-03-02 12:15:00,1240.208,1240.888,against_bias,,,,2017-03-02 19:15:00
-1,2017-03-02 14:15:00,1238.008,1239.228,against_bias,,,,2017-03-02 21:15:00
1,2017-03-02 15:15:00,1239.471,1239.102,sl_too_tight,,,,2017-03-02 22:15:00
-1,2017-03-03 07:45:00,1228.499,1230.838,no_room,,,,2017-03-03 14:45:00
-1,2017-03-03 08:00:00,1227.888,1228.388,no_room,,,,2017-03-03 15:00:00
1,2017-03-03 10:45:00,1227.708,1227.459,against_bias,,,,2017-03-03 17:45:00
-1,2017-03-03 11:30:00,1227.208,1227.809,sl_too_tight,,,,2017-03-03 18:30:00
1,2017-03-03 13:00:00,1228.239,1227.499,against_bias,,,,2017-03-03 20:00:00
1,2017-03-03 13:15:00,1229.071,1228.388,against_bias,,,,2017-03-03 20:15:00
-1,2017-03-03 14:00:00,1229.129,1229.378,sl_too_tight,,,,2017-03-03 21:00:00
-1,2017-03-03 14:45:00,1227.789,1228.028,sl_too_tight,,,,2017-03-03 21:45:00
-1,2017-03-06 07:00:00,1232.512,1232.751,against_bias,,,,2017-03-06 14:00:00
1,2017-03-06 08:15:00,1233.128,1232.149,sl_too_tight,,,,2017-03-06 15:15:00
-1,2017-03-06 10:15:00,1231.939,1232.848,against_bias,,,,2017-03-06 17:15:00
1,2017-03-06 13:30:00,1233.041,1232.232,sl_too_tight,,,,2017-03-06 20:30:00
-1,2017-03-06 14:15:00,1232.549,1232.798,against_bias,,,,2017-03-06 21:15:00
-1,2017-03-06 15:15:00,1230.499,1230.579,against_bias,,,,2017-03-06 22:15:00
-1,2017-03-07 07:00:00,1225.438,1225.551,against_bias,,,,2017-03-07 14:00:00
-1,2017-03-07 09:00:00,1224.748,1224.858,against_bias,,,,2017-03-07 16:00:00
-1,2017-03-07 09:15:00,1224.269,1224.328,against_bias,,,,2017-03-07 16:15:00
-1,2017-03-07 10:00:00,1223.618,1223.672,sl_too_tight,,,,2017-03-07 17:00:00
1,2017-03-07 11:00:00,1224.261,1223.918,against_bias,,,,2017-03-07 18:00:00
-1,2017-03-07 12:45:00,1223.371,1223.742,sl_too_tight,,,,2017-03-07 19:45:00
-1,2017-03-07 13:15:00,1222.338,1222.652,sl_too_tight,,,,2017-03-07 20:15:00
-1,2017-03-07 14:30:00,1219.628,1219.912,sl_too_tight,,,,2017-03-07 21:30:00
-1,2017-03-07 14:45:00,1218.542,1218.981,sl_too_tight,,,,2017-03-07 21:45:00
-1,2017-03-08 07:00:00,1216.929,1217.311,sl_too_tight,,,,2017-03-08 14:00:00
-1,2017-03-08 07:15:00,1216.389,1216.798,sl_too_tight,,,,2017-03-08 14:15:00
-1,2017-03-08 07:45:00,1215.5,1215.578,sl_too_tight,,,,2017-03-08 14:45:00
-1,2017-03-08 08:00:00,1213.879,1215.338,sl_too_tight,,,,2017-03-08 15:00:00
-1,2017-03-08 09:15:00,1212.179,1212.628,sl_too_tight,,,,2017-03-08 16:15:00
1,2017-03-08 09:45:00,1212.218,1212.179,against_bias,,,,2017-03-08 16:45:00
1,2017-03-08 10:00:00,1212.812,1212.729,against_bias,,,,2017-03-08 17:00:00
-1,2017-03-08 12:45:00,1213.039,1213.299,sl_too_tight,,,,2017-03-08 19:45:00
-1,2017-03-08 13:30:00,1211.169,1211.782,sl_too_tight,,,,2017-03-08 20:30:00
-1,2017-03-08 14:00:00,1209.612,1209.769,sl_too_tight,,,,2017-03-08 21:00:00
-1,2017-03-08 14:15:00,1207.751,1209.0,sl_too_tight,,,,2017-03-08 21:15:00
1,2017-03-08 14:45:00,1208.022,1207.751,against_bias,,,,2017-03-08 21:45:00
1,2017-03-08 15:00:00,1208.798,1208.562,against_bias,,,,2017-03-08 22:00:00
1,2017-03-09 07:00:00,1205.889,1204.838,against_bias,,,,2017-03-09 14:00:00
-1,2017-03-09 07:30:00,1205.699,1205.889,sl_too_tight,,,,2017-03-09 14:30:00
-1,2017-03-09 08:45:00,1204.409,1204.858,sl_too_tight,,,,2017-03-09 15:45:00
-1,2017-03-09 11:45:00,1204.449,1204.688,sl_too_tight,,,,2017-03-09 18:45:00
1,2017-03-09 12:15:00,1204.769,1204.449,against_bias,,,,2017-03-09 19:15:00
1,2017-03-09 12:30:00,1205.998,1205.218,against_bias,,,,2017-03-09 19:30:00
-1,2017-03-09 15:15:00,1205.529,1206.188,sl_too_tight,,,,2017-03-09 22:15:00
-1,2017-03-10 07:30:00,1196.529,1197.091,sl_too_tight,,,,2017-03-10 14:30:00
1,2017-03-10 08:45:00,1196.391,1196.328,against_bias,,,,2017-03-10 15:45:00
1,2017-03-10 12:00:00,1197.248,1197.109,against_bias,,,,2017-03-10 19:00:00
1,2017-03-10 12:15:00,1198.042,1197.669,against_bias,,,,2017-03-10 19:15:00
-1,2017-03-10 12:45:00,1197.749,1198.042,sl_too_tight,,,,2017-03-10 19:45:00
1,2017-03-10 13:45:00,1201.191,1199.061,against_bias,,,,2017-03-10 20:45:00
1,2017-03-10 14:00:00,1202.938,1202.359,against_bias,,,,2017-03-10 21:00:00
-1,2017-03-10 14:30:00,1202.559,1202.938,no_room,,,,2017-03-10 21:30:00
-1,2017-03-13 08:45:00,1208.868,1209.041,against_bias,,,,2017-03-13 15:45:00
-1,2017-03-13 10:30:00,1208.029,1208.158,against_bias,,,,2017-03-13 17:30:00
-1,2017-03-13 11:30:00,1207.088,1207.601,against_bias,,,,2017-03-13 18:30:00
-1,2017-03-13 11:45:00,1205.288,1206.562,against_bias,,,,2017-03-13 18:45:00
-1,2017-03-13 12:30:00,1204.398,1204.458,against_bias,,,,2017-03-13 19:30:00
1,2017-03-13 15:30:00,1205.281,1204.448,sl_too_tight,,,,2017-03-13 22:30:00
-1,2017-03-14 07:00:00,1201.728,1201.801,sl_too_tight,,,,2017-03-14 14:00:00
1,2017-03-14 08:30:00,1201.962,1201.499,against_bias,,,,2017-03-14 15:30:00
1,2017-03-14 08:45:00,1203.248,1202.078,against_bias,,,,2017-03-14 15:45:00
1,2017-03-14 11:15:00,1203.868,1203.648,against_bias,,,,2017-03-14 18:15:00
1,2017-03-14 11:30:00,1204.718,1204.039,against_bias,,,,2017-03-14 18:30:00
1,2017-03-14 12:15:00,1205.448,1205.279,against_bias,,,,2017-03-14 19:15:00
-1,2017-03-14 12:45:00,1204.968,1205.448,sl_too_tight,,,,2017-03-14 19:45:00
-1,2017-03-14 13:00:00,1204.308,1204.451,sl_too_tight,,,,2017-03-14 20:00:00
-1,2017-03-14 13:15:00,1202.979,1203.541,sl_too_tight,,,,2017-03-14 20:15:00
1,2017-03-14 14:00:00,1203.399,1203.009,against_bias,,,,2017-03-14 21:00:00
1,2017-03-14 14:15:00,1205.018,1203.759,against_bias,,,,2017-03-14 21:15:00
-1,2017-03-15 07:15:00,1203.579,1203.878,sl_too_tight,,,,2017-03-15 14:15:00
1,2017-03-15 08:00:00,1203.668,1203.528,against_bias,,,,2017-03-15 15:00:00
-1,2017-03-15 09:45:00,1203.109,1203.449,sl_too_tight,,,,2017-03-15 16:45:00
-1,2017-03-15 10:15:00,1201.798,1202.349,sl_too_tight,,,,2017-03-15 17:15:00
-1,2017-03-15 12:30:00,1200.288,1201.268,sl_too_tight,,,,2017-03-15 19:30:00
-1,2017-03-15 12:45:00,1200.138,1200.198,price_inside_zone,,,,2017-03-15 19:45:00
-1,2017-03-15 14:00:00,1200.029,1200.168,sl_too_tight,,,,2017-03-15 21:00:00
1,2017-03-16 07:30:00,1227.208,1226.879,sl_too_tight,,,,2017-03-16 14:30:00
-1,2017-03-16 08:00:00,1226.438,1227.208,against_bias,,,,2017-03-16 15:00:00
-1,2017-03-16 08:15:00,1225.949,1225.999,against_bias,,,,2017-03-16 15:15:00
-1,2017-03-16 08:45:00,1224.699,1224.902,against_bias,,,,2017-03-16 15:45:00
1,2017-03-16 11:30:00,1225.388,1224.569,sl_too_tight,,,,2017-03-16 18:30:00
1,2017-03-16 12:00:00,1226.419,1226.318,sl_too_tight,,,,2017-03-16 19:00:00
1,2017-03-16 12:15:00,1227.711,1227.259,sl_too_tight,,,,2017-03-16 19:15:00
1,2017-03-16 12:30:00,1230.618,1227.949,no_room,,,,2017-03-16 19:30:00
-1,2017-03-16 13:45:00,1229.149,1230.748,against_bias,,,,2017-03-16 20:45:00
1,2017-03-16 14:45:00,1228.232,1228.208,sl_too_tight,,,,2017-03-16 21:45:00
-1,2017-03-16 15:30:00,1228.331,1228.601,against_bias,,,,2017-03-16 22:30:00
-1,2017-03-17 07:30:00,1226.688,1227.139,against_bias,,,,2017-03-17 14:30:00
1,2017-03-17 08:15:00,1227.532,1226.789,sl_too_tight,,,,2017-03-17 15:15:00
-1,2017-03-17 08:45:00,1227.319,1227.532,against_bias,,,,2017-03-17 15:45:00
1,2017-03-17 10:00:00,1228.3,1228.028,sl_too_tight,,,,2017-03-17 17:00:00
1,2017-03-17 11:30:00,1229.032,1229.029,sl_too_tight,,,,2017-03-17 18:30:00
1,2017-03-17 11:45:00,1229.349,1229.119,sl_too_tight,,,,2017-03-17 18:45:00
-1,2017-03-20 08:00:00,1233.848,1234.128,against_bias,,,,2017-03-20 15:00:00
-1,2017-03-20 08:15:00,1233.449,1233.719,against_bias,,,,2017-03-20 15:15:00
1,2017-03-20 10:15:00,1232.779,1232.698,sl_too_tight,,,,2017-03-20 17:15:00
-1,2017-03-20 11:15:00,1232.389,1232.919,against_bias,,,,2017-03-20 18:15:00
-1,2017-03-20 12:00:00,1231.309,1231.619,against_bias,,,,2017-03-20 19:00:00
1,2017-03-20 12:45:00,1231.839,1231.768,sl_too_tight,,,,2017-03-20 19:45:00
-1,2017-03-21 07:45:00,1229.078,1229.181,sl_too_tight,,,,2017-03-21 14:45:00
1,2017-03-21 08:45:00,1230.258,1229.028,against_bias,,,,2017-03-21 15:45:00
1,2017-03-21 09:00:00,1230.678,1230.518,against_bias,,,,2017-03-21 16:00:00
1,2017-03-21 11:15:00,1232.888,1232.638,against_bias,,,,2017-03-21 18:15:00
-1,2017-03-21 12:15:00,1232.268,1232.831,sl_too_tight,,,,2017-03-21 19:15:00
1,2017-03-21 12:45:00,1232.381,1232.268,against_bias,,,,2017-03-21 19:45:00
1,2017-03-21 13:15:00,1233.889,1233.289,against_bias,,,,2017-03-21 20:15:00
1,2017-03-21 13:30:00,1236.799,1234.402,against_bias,,,,2017-03-21 20:30:00
1,2017-03-21 14:00:00,1239.162,1238.508,sl_too_tight,,,,2017-03-21 21:00:00
1,2017-03-21 14:15:00,1240.158,1239.259,sl_too_tight,,,,2017-03-21 21:15:00
1,2017-03-21 15:45:00,1242.639,1242.159,sl_too_tight,,,,2017-03-21 22:45:00
-1,2017-03-22 07:30:00,1247.089,1247.351,against_bias,,,,2017-03-22 14:30:00
1,2017-03-22 08:00:00,1247.399,1247.089,sl_too_tight,,,,2017-03-22 15:00:00
-1,2017-03-22 10:00:00,1246.029,1246.529,against_bias,,,,2017-03-22 17:00:00
-1,2017-03-22 11:15:00,1245.159,1245.228,against_bias,,,,2017-03-22 18:15:00
1,2017-03-22 12:30:00,1246.528,1245.628,sl_too_tight,,,,2017-03-22 19:30:00
1,2017-03-22 12:45:00,1247.121,1246.808,sl_too_tight,,,,2017-03-22 19:45:00
1,2017-03-22 13:00:00,1247.438,1247.399,sl_too_tight,,,,2017-03-22 20:00:00
1,2017-03-22 14:15:00,1249.448,1249.402,no_room,,,,2017-03-22 21:15:00
-1,2017-03-22 14:45:00,1249.298,1249.448,against_bias,,,,2017-03-22 21:45:00
-1,2017-03-23 07:45:00,1247.168,1247.198,against_bias,,,,2017-03-23 14:45:00
-1,2017-03-23 09:30:00,1246.739,1247.828,against_bias,,,,2017-03-23 16:30:00
1,2017-03-23 10:15:00,1246.608,1246.529,sl_too_tight,,,,2017-03-23 17:15:00
1,2017-03-23 10:30:00,1247.548,1246.759,sl_too_tight,,,,2017-03-23 17:30:00
1,2017-03-23 12:30:00,1248.818,1248.089,sl_too_tight,,,,2017-03-23 19:30:00
1,2017-03-23 12:45:00,1250.261,1249.729,sl_too_tight,,,,2017-03-23 19:45:00
1,2017-03-23 13:00:00,1251.521,1250.738,sl_too_tight,,,,2017-03-23 20:00:00
-1,2017-03-23 13:45:00,1250.559,1250.918,against_bias,,,,2017-03-23 20:45:00
-1,2017-03-23 15:30:00,1244.679,1246.832,against_bias,,,,2017-03-23 22:30:00
1,2017-03-24 07:15:00,1242.928,1242.701,against_bias,,,,2017-03-24 14:15:00
1,2017-03-24 07:30:00,1244.018,1243.429,against_bias,,,,2017-03-24 14:30:00
-1,2017-03-24 08:15:00,1242.559,1243.808,sl_too_tight,,,,2017-03-24 15:15:00
1,2017-03-24 10:00:00,1244.098,1243.969,against_bias,,,,2017-03-24 17:00:00
1,2017-03-24 11:30:00,1245.068,1244.299,against_bias,,,,2017-03-24 18:30:00
1,2017-03-24 14:00:00,1246.481,1244.878,against_bias,,,,2017-03-24 21:00:00
1,2017-03-27 09:45:00,1257.329,1257.278,sl_too_tight,,,,2017-03-27 16:45:00
1,2017-03-27 11:30:00,1257.481,1257.162,sl_too_tight,,,,2017-03-27 18:30:00
1,2017-03-27 12:00:00,1258.418,1258.281,sl_too_tight,,,,2017-03-27 19:00:00
1,2017-03-27 13:15:00,1259.378,1258.309,price_inside_zone,,,,2017-03-27 20:15:00
-1,2017-03-27 14:00:00,1258.631,1259.388,against_bias,,,,2017-03-27 21:00:00
-1,2017-03-27 14:15:00,1256.448,1257.598,against_bias,,,,2017-03-27 21:15:00
-1,2017-03-27 15:30:00,1254.591,1254.899,against_bias,,,,2017-03-27 22:30:00
1,2017-03-28 07:15:00,1252.962,1252.021,against_bias,,,,2017-03-28 14:15:00
1,2017-03-28 08:15:00,1253.538,1253.342,against_bias,,,,2017-03-28 15:15:00
-1,2017-03-28 09:45:00,1253.128,1253.579,sl_too_tight,,,,2017-03-28 16:45:00
1,2017-03-28 10:30:00,1253.538,1253.328,against_bias,,,,2017-03-28 17:30:00
1,2017-03-28 10:45:00,1253.948,1253.798,against_bias,,,,2017-03-28 17:45:00
1,2017-03-28 11:30:00,1254.732,1254.611,against_bias,,,,2017-03-28 18:30:00
1,2017-03-28 11:45:00,1255.118,1255.002,against_bias,,,,2017-03-28 18:45:00
1,2017-03-28 12:15:00,1256.518,1255.949,against_bias,,,,2017-03-28 19:15:00
1,2017-03-29 08:45:00,1250.888,1250.499,against_bias,,,,2017-03-29 15:45:00
1,2017-03-29 09:00:00,1251.631,1250.888,against_bias,,,,2017-03-29 16:00:00
-1,2017-03-29 10:45:00,1251.728,1252.011,sl_too_tight,,,,2017-03-29 17:45:00
1,2017-03-29 11:15:00,1252.628,1251.728,against_bias,,,,2017-03-29 18:15:00
-1,2017-03-29 14:15:00,1252.648,1252.771,sl_too_tight,,,,2017-03-29 21:15:00
-1,2017-03-30 12:45:00,1248.859,1249.901,sl_too_tight,,,,2017-03-30 19:45:00
1,2017-03-30 13:45:00,1248.759,1247.638,against_bias,,,,2017-03-30 20:45:00
-1,2017-03-31 09:15:00,1242.699,1242.768,sl_too_tight,,,,2017-03-31 16:15:00
-1,2017-03-31 12:45:00,1241.278,1241.481,sl_too_tight,,,,2017-03-31 19:45:00
1,2017-03-31 13:15:00,1242.461,1241.278,against_bias,,,,2017-03-31 20:15:00
1,2017-03-31 13:30:00,1244.428,1242.868,against_bias,,,,2017-03-31 20:30:00
1,2017-03-31 15:00:00,1246.138,1245.998,sl_too_tight,,,,2017-03-31 22:00:00
-1,2017-04-03 07:15:00,1246.092,1246.441,against_bias,,,,2017-04-03 14:15:00
1,2017-04-03 08:45:00,1245.948,1245.819,sl_too_tight,,,,2017-04-03 15:45:00
1,2017-04-03 09:15:00,1246.751,1246.569,sl_too_tight,,,,2017-04-03 16:15:00
-1,2017-04-03 10:00:00,1246.459,1246.539,against_bias,,,,2017-04-03 17:00:00
-1,2017-04-03 10:15:00,1246.059,1246.259,against_bias,,,,2017-04-03 17:15:00
-1,2017-04-03 10:30:00,1245.469,1245.861,against_bias,,,,2017-04-03 17:30:00
1,2017-04-03 12:15:00,1246.859,1246.469,sl_too_tight,,,,2017-04-03 19:15:00
1,2017-04-03 13:45:00,1247.371,1246.689,sl_too_tight,,,,2017-04-03 20:45:00
1,2017-04-03 14:15:00,1249.898,1248.311,no_room,,,,2017-04-03 21:15:00
1,2017-04-04 07:00:00,1257.119,1257.078,sl_too_tight,,,,2017-04-04 14:00:00
1,2017-04-04 08:15:00,1258.571,1257.878,sl_too_tight,,,,2017-04-04 15:15:00
-1,2017-04-04 08:45:00,1258.389,1258.571,against_bias,,,,2017-04-04 15:45:00
-1,2017-04-04 10:45:00,1258.829,1258.868,against_bias,,,,2017-04-04 17:45:00
-1,2017-04-04 11:00:00,1257.849,1258.562,against_bias,,,,2017-04-04 18:00:00
1,2017-04-04 11:30:00,1258.451,1257.849,sl_too_tight,,,,2017-04-04 18:30:00
1,2017-04-04 11:45:00,1259.511,1258.948,sl_too_tight,,,,2017-04-04 18:45:00
1,2017-04-04 12:00:00,1259.859,1259.628,sl_too_tight,,,,2017-04-04 19:00:00
-1,2017-04-04 13:00:00,1258.007,1258.678,against_bias,,,,2017-04-04 20:00:00
-1,2017-04-04 13:15:00,1257.179,1257.881,against_bias,,,,2017-04-04 20:15:00
-1,2017-04-04 15:45:00,1255.369,1255.548,against_bias,,,,2017-04-04 22:45:00
1,2017-04-05 07:00:00,1255.691,1255.611,sl_too_tight,,,,2017-04-05 14:00:00
1,2017-04-05 07:15:00,1255.918,1255.689,sl_too_tight,,,,2017-04-05 14:15:00
1,2017-04-05 07:30:00,1256.692,1256.638,sl_too_tight,,,,2017-04-05 14:30:00
-1,2017-04-05 08:15:00,1256.239,1256.399,against_bias,,,,2017-04-05 15:15:00
-1,2017-04-05 09:00:00,1255.088,1255.468,against_bias,,,,2017-04-05 16:00:00
-1,2017-04-05 09:15:00,1254.338,1254.698,against_bias,,,,2017-04-05 16:15:00
-1,2017-04-05 09:30:00,1253.038,1253.688,against_bias,,,,2017-04-05 16:30:00
1,2017-04-05 11:15:00,1253.301,1253.169,against_bias,,,,2017-04-05 18:15:00
-1,2017-04-05 11:45:00,1253.089,1253.301,sl_too_tight,,,,2017-04-05 18:45:00
-1,2017-04-05 12:30:00,1250.038,1252.278,no_room,,,,2017-04-05 19:30:00
-1,2017-04-05 13:30:00,1247.362,1249.061,no_room,,,,2017-04-05 20:30:00
1,2017-04-05 14:15:00,1246.388,1246.128,against_bias,,,,2017-04-05 21:15:00
1,2017-04-05 14:30:00,1247.858,1247.811,against_bias,,,,2017-04-05 21:30:00
-1,2017-04-06 10:00:00,1253.541,1253.649,against_bias,,,,2017-04-06 17:00:00
-1,2017-04-06 11:00:00,1252.369,1252.849,sl_too_tight,,,,2017-04-06 18:00:00
-1,2017-04-07 11:15:00,1263.728,1264.211,against_bias,,,,2017-04-07 18:15:00
-1,2017-04-07 13:15:00,1264.359,1265.118,against_bias,,,,2017-04-07 20:15:00
1,2017-04-07 13:45:00,1265.288,1264.359,no_room,,,,2017-04-07 20:45:00
-1,2017-04-10 08:00:00,1253.218,1253.228,against_bias,,,,2017-04-10 15:00:00
-1,2017-04-10 10:30:00,1252.851,1253.472,against_bias,,,,2017-04-10 17:30:00
-1,2017-04-10 11:15:00,1251.499,1252.388,against_bias,,,,2017-04-10 18:15:00
-1,2017-04-10 11:30:00,1250.678,1251.089,against_bias,,,,2017-04-10 18:30:00
-1,2017-04-10 12:30:00,1249.328,1249.418,sl_too_tight,,,,2017-04-10 19:30:00
1,2017-04-10 14:15:00,1250.861,1250.122,against_bias,,,,2017-04-10 21:15:00
1,2017-04-10 15:00:00,1251.481,1251.309,against_bias,,,,2017-04-10 22:00:00
1,2017-04-10 15:45:00,1253.598,1252.918,against_bias,,,,2017-04-10 22:45:00
1,2017-04-11 07:45:00,1257.462,1256.999,sl_too_tight,,,,2017-04-11 14:45:00
1,2017-04-11 12:15:00,1258.268,1257.669,sl_too_tight,,,,2017-04-11 19:15:00
1,2017-04-11 12:30:00,1259.552,1258.878,sl_too_tight,,,,2017-04-11 19:30:00
1,2017-04-11 13:15:00,1262.099,1260.499,sl_too_tight,,,,2017-04-11 20:15:00
1,2017-04-11 13:30:00,1263.519,1263.309,no_room,,,,2017-04-11 20:30:00
1,2017-04-11 13:45:00,1265.218,1264.899,price_inside_zone,,,,2017-04-11 20:45:00
1,2017-04-11 14:30:00,1266.639,1266.629,sl_too_tight,,,,2017-04-11 21:30:00
1,2017-04-11 15:00:00,1270.839,1268.029,signal,1266.4125928571427,1279.6918142857144,1288.5446285714288,2017-04-11 22:00:00
-1,2017-04-12 07:30:00,1274.068,1274.208,against_bias,,,,2017-04-12 14:30:00
1,2017-04-12 08:00:00,1274.069,1274.068,sl_too_tight,,,,2017-04-12 15:00:00
-1,2017-04-12 09:30:00,1273.308,1274.051,against_bias,,,,2017-04-12 16:30:00
1,2017-04-12 10:30:00,1273.568,1273.429,sl_too_tight,,,,2017-04-12 17:30:00
1,2017-04-12 12:15:00,1275.102,1274.302,sl_too_tight,,,,2017-04-12 19:15:00
1,2017-04-13 08:15:00,1286.068,1285.882,sl_too_tight,,,,2017-04-13 15:15:00
1,2017-04-13 10:00:00,1287.582,1287.022,sl_too_tight,,,,2017-04-13 17:00:00
-1,2017-04-13 11:30:00,1286.932,1287.258,against_bias,,,,2017-04-13 18:30:00
-1,2017-04-13 13:45:00,1284.351,1286.8,against_bias,,,,2017-04-13 20:45:00
1,2017-04-17 07:15:00,1288.469,1287.928,sl_too_tight,,,,2017-04-17 14:15:00
1,2017-04-17 07:30:00,1288.921,1288.569,sl_too_tight,,,,2017-04-17 14:30:00
1,2017-04-17 09:15:00,1289.621,1289.369,sl_too_tight,,,,2017-04-17 16:15:00
-1,2017-04-17 11:30:00,1289.132,1289.611,against_bias,,,,2017-04-17 18:30:00
-1,2017-04-17 11:45:00,1288.492,1288.741,against_bias,,,,2017-04-17 18:45:00
-1,2017-04-17 12:00:00,1287.798,1288.028,against_bias,,,,2017-04-17 19:00:00
1,2017-04-17 13:15:00,1287.159,1286.952,sl_too_tight,,,,2017-04-17 20:15:00
1,2017-04-17 14:45:00,1290.981,1290.378,sl_too_tight,,,,2017-04-17 21:45:00
-1,2017-04-17 15:30:00,1289.778,1290.681,against_bias,,,,2017-04-17 22:30:00
1,2017-04-18 07:30:00,1283.769,1283.662,against_bias,,,,2017-04-18 14:30:00
1,2017-04-18 07:45:00,1284.681,1284.119,against_bias,,,,2017-04-18 14:45:00
1,2017-04-18 09:15:00,1285.201,1284.738,against_bias,,,,2017-04-18 16:15:00
1,2017-04-18 09:30:00,1285.921,1285.222,against_bias,,,,2017-04-18 16:30:00
-1,2017-04-18 11:15:00,1284.892,1285.811,sl_too_tight,,,,2017-04-18 18:15:00
-1,2017-04-18 13:45:00,1283.649,1284.721,no_room,,,,2017-04-18 20:45:00
-1,2017-04-18 14:00:00,1282.392,1283.428,no_room,,,,2017-04-18 21:00:00
1,2017-04-18 14:30:00,1285.308,1282.392,against_bias,,,,2017-04-18 21:30:00
1,2017-04-18 15:45:00,1289.369,1288.021,against_bias,,,,2017-04-18 22:45:00
-1,2017-04-19 08:30:00,1282.828,1284.309,sl_too_tight,,,,2017-04-19 15:30:00
1,2017-04-19 10:30:00,1282.738,1282.411,against_bias,,,,2017-04-19 17:30:00
1,2017-04-19 10:45:00,1282.991,1282.942,against_bias,,,,2017-04-19 17:45:00
-1,2017-04-19 11:15:00,1282.862,1282.991,sl_too_tight,,,,2017-04-19 18:15:00
1,2017-04-19 12:15:00,1282.731,1282.489,against_bias,,,,2017-04-19 19:15:00
1,2017-04-19 12:30:00,1283.961,1283.898,against_bias,,,,2017-04-19 19:30:00
-1,2017-04-19 13:45:00,1282.592,1284.059,sl_too_tight,,,,2017-04-19 20:45:00
-1,2017-04-19 14:00:00,1279.422,1281.678,no_room,,,,2017-04-19 21:00:00
1,2017-04-19 14:45:00,1279.439,1278.109,against_bias,,,,2017-04-19 21:45:00
1,2017-04-20 07:00:00,1280.498,1279.639,against_bias,,,,2017-04-20 14:00:00
-1,2017-04-20 07:45:00,1279.509,1279.949,sl_too_tight,,,,2017-04-20 14:45:00
-1,2017-04-20 08:00:00,1279.239,1279.259,sl_too_tight,,,,2017-04-20 15:00:00
1,2017-04-20 09:15:00,1278.911,1278.878,against_bias,,,,2017-04-20 16:15:00
-1,2017-04-20 10:00:00,1279.138,1279.158,sl_too_tight,,,,2017-04-20 17:00:00
